學校代碼,學校名稱,日間∕進修別,教師學歷,一般教師(含客座及講座)-教授-男,一般教師(含客座及講座)-教授-女,一般教師(含客座及講座)-副教授-男,一般教師(含客座及講座)-副教授-女,一般教師(含客座及講座)-助理教授-男,一般教師(含客座及講座)-助理教授-女,一般教師(含客座及講座)-講師-男,一般教師(含客座及講座)-講師-女,專業技術人員及教師-教授-男,專業技術人員及教師-教授-女,專業技術人員及教師-副教授-男,專業技術人員及教師-副教授-女,專業技術人員及教師-助理教授-男,專業技術人員及教師-助理教授-女,專業技術人員及教師-講師-男,專業技術人員及教師-講師-女,專案教學人員-教授-男,專案教學人員-教授-女,專案教學人員-副教授-男,專案教學人員-副教授-女,專案教學人員-助理教授-男,專案教學人員-助理教授-女,專案教學人員-講師-男,專案教學人員-講師-女,其他教師-教官-男,其他教師-教官-女,其他教師-護理教師-男,其他教師-護理教師-女,其他教師-護理臨床指導教師-男,其他教師-護理臨床指導教師-女,其他教師-運動教練-男,其他教師-運動教練-女,其他教師-助教-男,其他教師-助教-女,縣市名稱,體系別
1023,南臺科技大學,日,學士,1,0,2,0,2,1,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1023,南臺科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1023,南臺科技大學,修,博士,3,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1023,南臺科技大學,修,碩士,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1023,南臺科技大學,修,學士,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1024,崑山科技大學,日,博士,51,2,88,33,49,23,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1024,崑山科技大學,日,碩士,4,1,6,10,14,7,22,11,1,0,1,2,7,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1024,崑山科技大學,日,學士,0,0,4,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11 臺南市,2 技職
1024,崑山科技大學,日,專科,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1024,崑山科技大學,修,博士,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1025,嘉南藥理大學,日,博士,45,18,85,54,62,40,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1025,嘉南藥理大學,日,碩士,4,2,6,15,30,38,9,10,1,0,2,0,1,4,3,4,0,0,0,0,0,0,3,0,4,1,0,1,0,0,0,0,0,0,11 臺南市,2 技職
1025,嘉南藥理大學,日,學士,0,0,7,0,4,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1025,嘉南藥理大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1025,嘉南藥理大學,修,博士,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1025,嘉南藥理大學,修,碩士,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1025,嘉南藥理大學,修,學士,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1026,樹德科技大學,日,博士,22,3,44,14,61,29,0,0,1,0,0,0,0,2,0,0,0,0,1,1,4,6,0,1,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1026,樹德科技大學,日,碩士,0,0,8,0,11,11,6,6,0,0,0,0,15,15,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1026,樹德科技大學,日,學士,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1026,樹德科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1026,樹德科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1026,樹德科技大學,修,博士,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1027,慈濟大學,日,博士,29,19,51,46,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,1 一般
1027,慈濟大學,日,碩士,1,0,2,1,4,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,15 花蓮縣,1 一般
1028,臺北醫學大學,日,博士,98,44,90,55,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1028,臺北醫學大學,日,碩士,8,2,14,10,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1028,臺北醫學大學,日,學士,23,2,16,4,24,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1028,臺北醫學大學,修,博士,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1028,臺北醫學大學,修,碩士,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1028,臺北醫學大學,修,學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1029,中山醫學大學,日,博士,93,39,61,50,52,45,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1029,中山醫學大學,日,碩士,4,2,4,3,4,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1029,中山醫學大學,日,學士,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1030,龍華科技大學,日,博士,33,4,69,15,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1030,龍華科技大學,日,碩士,1,0,2,1,13,5,17,11,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1030,龍華科技大學,日,學士,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1030,龍華科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1030,龍華科技大學,修,博士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1031,輔英科技大學,日,博士,12,2,36,38,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1031,輔英科技大學,日,碩士,2,1,3,5,7,22,8,41,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,35,0,0,0,1,12 高雄市,2 技職
1031,輔英科技大學,日,學士,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,26,0,0,0,1,12 高雄市,2 技職
1031,輔英科技大學,修,博士,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1031,輔英科技大學,修,碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12 高雄市,2 技職
1032,明新科技大學,日,博士,32,4,94,34,42,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1032,明新科技大學,日,碩士,1,0,6,4,18,8,36,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,0,0,0,04 新竹縣,2 技職
1032,明新科技大學,日,學士,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1032,明新科技大學,修,博士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1032,明新科技大學,修,碩士,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,04 新竹縣,2 技職
1032,明新科技大學,修,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1033,長榮大學,日,博士,28,10,56,45,49,40,0,0,2,0,0,0,1,0,0,0,3,1,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,11 臺南市,1 一般
1033,長榮大學,日,碩士,2,0,5,2,8,8,6,10,0,0,0,0,6,2,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11 臺南市,1 一般
1033,長榮大學,日,學士,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11 臺南市,1 一般
1034,弘光科技大學,日,博士,27,15,35,51,17,34,0,5,0,0,1,0,2,0,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1034,弘光科技大學,日,碩士,1,0,5,1,3,7,2,18,1,0,2,1,3,6,0,1,0,0,0,0,0,0,2,4,2,1,0,0,1,28,0,0,0,2,06 臺中市,2 技職
1034,弘光科技大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,2,06 臺中市,2 技職
1034,弘光科技大學,日,專科,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1034,弘光科技大學,日,其他,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1034,弘光科技大學,修,博士,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1034,弘光科技大學,修,碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,06 臺中市,2 技職
1034,弘光科技大學,修,專科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
1035,中國醫藥大學,日,博士,106,38,84,65,62,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1035,中國醫藥大學,日,碩士,7,0,17,3,6,6,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1035,中國醫藥大學,日,學士,21,1,7,0,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1036,健行科技大學,日,博士,26,1,84,22,43,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1036,健行科技大學,日,碩士,0,0,5,0,9,2,20,11,1,0,1,0,2,2,0,1,0,0,0,0,0,1,2,6,6,1,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1036,健行科技大學,日,學士,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1036,健行科技大學,日,專科,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1036,健行科技大學,日,其他,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1036,健行科技大學,修,博士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1036,健行科技大學,修,碩士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1037,正修科技大學,日,博士,43,3,94,36,42,22,1,1,3,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1037,正修科技大學,日,碩士,8,1,16,4,21,12,33,23,5,3,3,2,8,4,1,0,0,0,0,0,0,0,0,2,5,2,0,1,0,0,0,0,0,0,12 高雄市,2 技職
1037,正修科技大學,日,學士,2,0,4,2,0,1,3,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1037,正修科技大學,日,專科,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1037,正修科技大學,修,博士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1037,正修科技大學,修,碩士,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1037,正修科技大學,修,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1038,萬能科技大學,日,博士,18,2,45,17,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1038,萬能科技大學,日,碩士,0,1,7,3,16,3,26,17,0,0,1,1,5,10,2,2,0,0,0,1,1,0,3,3,0,0,0,2,0,0,0,0,0,0,03 桃園市,2 技職
1038,萬能科技大學,日,學士,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1038,萬能科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1038,萬能科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1038,萬能科技大學,修,博士,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1038,萬能科技大學,修,碩士,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1039,玄奘大學,日,博士,5,1,15,7,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1039,玄奘大學,日,碩士,1,0,1,1,6,3,8,8,0,0,2,0,7,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1039,玄奘大學,日,學士,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1039,玄奘大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1039,玄奘大學,日,其他,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1039,玄奘大學,修,博士,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
1040,建國科技大學,日,博士,18,2,69,20,37,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
1040,建國科技大學,日,碩士,2,0,6,0,11,8,22,16,0,0,2,0,3,5,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,0,0,0,0,0,07 彰化縣,2 技職
1040,建國科技大學,日,學士,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
1040,建國科技大學,修,博士,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
1040,建國科技大學,修,碩士,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
1041,明志科技大學,日,博士,30,4,58,10,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1041,明志科技大學,日,碩士,1,0,3,0,4,1,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,01 新北市,2 技職
1041,明志科技大學,日,學士,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1041,明志科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1042,高苑科技大學,日,博士,25,1,65,17,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1042,高苑科技大學,日,碩士,3,0,10,2,15,5,20,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1042,高苑科技大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1042,高苑科技大學,修,博士,1,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1042,高苑科技大學,修,碩士,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1043,大仁科技大學,日,博士,20,3,49,25,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1043,大仁科技大學,日,碩士,1,0,12,3,9,7,18,30,0,0,3,0,3,2,0,1,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1043,大仁科技大學,日,學士,1,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1043,大仁科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1043,大仁科技大學,修,博士,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1043,大仁科技大學,修,碩士,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1044,聖約翰科技大學,日,博士,23,0,56,12,22,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1044,聖約翰科技大學,日,碩士,0,0,3,0,8,2,16,10,0,0,2,0,5,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,01 新北市,2 技職
1044,聖約翰科技大學,日,學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1044,聖約翰科技大學,修,博士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1044,聖約翰科技大學,修,碩士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1045,嶺東科技大學,日,博士,13,6,51,40,30,17,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1045,嶺東科技大學,日,碩士,2,0,6,4,13,12,14,17,0,0,0,3,5,4,0,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1045,嶺東科技大學,日,學士,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1045,嶺東科技大學,日,專科,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1045,嶺東科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1045,嶺東科技大學,修,博士,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1045,嶺東科技大學,修,碩士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1046,中國科技大學,日,博士,11,1,39,23,61,22,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1046,中國科技大學,日,碩士,2,1,5,2,19,4,40,30,0,0,3,1,13,3,0,0,0,0,0,1,0,0,1,0,2,2,0,2,0,0,0,0,0,0,30 臺北市,2 技職
1046,中國科技大學,日,學士,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1046,中國科技大學,修,碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1047,中臺科技大學,日,博士,19,13,46,35,29,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1047,中臺科技大學,日,碩士,2,1,7,2,6,4,12,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,15,0,0,0,0,19 臺中市,2 技職
1047,中臺科技大學,日,學士,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,19 臺中市,2 技職
1047,中臺科技大學,日,其他,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1047,中臺科技大學,修,博士,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
1047,中臺科技大學,修,碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19 臺中市,2 技職
1048,亞洲大學,日,博士,59,20,75,35,47,49,1,0,5,1,4,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,日,碩士,6,0,6,4,4,7,7,4,4,0,1,1,7,3,1,0,0,0,0,0,4,0,9,8,1,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,日,學士,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1048,亞洲大學,修,碩士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1049,開南大學,日,博士,21,10,62,23,61,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1049,開南大學,日,碩士,0,0,6,1,1,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
