學年度,學期（上學期為1；下學期為2）,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀雙主修人次男,修讀雙主修人次女
106,1,公立,一般大學,13,國立中正大學,10141064,運動競技學系,學士班(日間),6,2
106,1,公立,一般大學,14,國立高雄師範大學,1111001,教育學系,學士班(日間),9,17
106,1,公立,一般大學,14,國立高雄師範大學,1113010,特殊教育學系,學士班(日間),0,4
106,1,公立,一般大學,14,國立高雄師範大學,1141003,工業科技教育學系,學士班(日間),7,2
106,1,公立,一般大學,14,國立高雄師範大學,1141005,體育學系,學士班(日間),1,1
106,1,公立,一般大學,14,國立高雄師範大學,2112022,視覺設計學系,學士班(日間),0,1
106,1,公立,一般大學,14,國立高雄師範大學,2131012,美術學系,學士班(日間),0,1
106,1,公立,一般大學,14,國立高雄師範大學,2311021,英語學系,學士班(日間),0,9
106,1,公立,一般大學,14,國立高雄師範大學,2322019,國文學系,學士班(日間),1,6
106,1,公立,一般大學,14,國立高雄師範大學,3142030,地理學系,學士班(日間),1,1
106,1,公立,一般大學,14,國立高雄師範大學,4131032,事業經營學系,學士班(日間),1,0
106,1,公立,一般大學,14,國立高雄師範大學,5311036,化學系,學士班(日間),1,0
106,1,公立,一般大學,14,國立高雄師範大學,5331037,物理學系,學士班(日間),0,1
106,1,公立,一般大學,14,國立高雄師範大學,5411038,數學系,學士班(日間),4,1
106,1,公立,一般大學,15,國立彰化師範大學,1113012,特殊教育學系,學士班(日間),2,7
106,1,公立,一般大學,15,國立彰化師範大學,2311020,英語學系,學士班(日間),3,2
106,1,公立,一般大學,15,國立彰化師範大學,2322019,國文學系,學士班(日間),1,5
106,1,公立,一般大學,15,國立彰化師範大學,3131025,輔導與諮商學系,學士班(日間),1,1
106,1,公立,一般大學,15,國立彰化師範大學,4111028,會計學系,學士班(日間),0,2
106,1,公立,一般大學,15,國立彰化師範大學,4131029,企業管理學系,學士班(日間),1,1
106,1,公立,一般大學,15,國立彰化師範大學,5411038,數學系,學士班(日間),4,0
106,1,公立,一般大學,15,國立彰化師範大學,6131040,資訊管理學系,學士班(日間),0,1
106,1,公立,一般大學,16,國立陽明大學,5121007,生命科學系暨基因體科學研究所,學士班(日間),5,3
106,1,公立,一般大學,16,國立陽明大學,7193021,生物醫學工程學系,學士班(日間),6,0
106,1,公立,一般大學,16,國立陽明大學,9121024,醫學系,學士班(日間),1,0
106,1,公立,一般大學,16,國立陽明大學,9131048,護理學系,學士班(日間),0,1
106,1,公立,一般大學,16,國立陽明大學,9141058,生物醫學影像暨放射科學系,學士班(日間),0,2
106,1,公立,一般大學,17,國立臺北大學,2221005,歷史學系,學士班(日間),32,26
106,1,公立,一般大學,17,國立臺北大學,2311004,應用外語學系,學士班(日間),14,25
106,1,公立,一般大學,17,國立臺北大學,2322002,中國文學系,學士班(日間),17,24
106,1,公立,一般大學,17,國立臺北大學,3111009,經濟學系,學士班(日間),24,23
106,1,公立,一般大學,17,國立臺北大學,3111009,經濟學系,學士班(進修),2,0
106,1,公立,一般大學,17,國立臺北大學,3141011,社會學系,學士班(日間),13,25
106,1,公立,一般大學,17,國立臺北大學,4111017,會計學系,學士班(日間),7,5
106,1,公立,一般大學,17,國立臺北大學,4121022,金融與合作經營學系,學士班(日間),5,5
106,1,公立,一般大學,17,國立臺北大學,4121022,金融與合作經營學系,學士班(進修),3,0
106,1,公立,一般大學,17,國立臺北大學,4122023,財政學系,學士班(日間),3,14
106,1,公立,一般大學,17,國立臺北大學,4122023,財政學系,學士班(進修),0,1
106,1,公立,一般大學,17,國立臺北大學,4131018,企業管理學系,學士班(日間),10,20
106,1,公立,一般大學,17,國立臺北大學,4131018,企業管理學系,學士班(進修),1,2
106,1,公立,一般大學,17,國立臺北大學,4134013,公共行政暨政策學系,學士班(日間),39,62
106,1,公立,一般大學,17,國立臺北大學,4134013,公共行政暨政策學系,學士班(進修),1,5
106,1,公立,一般大學,17,國立臺北大學,4134024,不動產與城鄉環境學系,學士班(日間),24,24
106,1,公立,一般大學,17,國立臺北大學,4134024,不動產與城鄉環境學系,學士班(進修),2,3
106,1,公立,一般大學,17,國立臺北大學,4141026,商學院數位行銷進修學士學位學程,學士班(進修),0,2
106,1,公立,一般大學,17,國立臺北大學,4211028,法律學系,學士班(日間),12,20
106,1,公立,一般大學,17,國立臺北大學,4211028,法律學系,學士班(進修),9,1
106,1,公立,一般大學,17,國立臺北大學,5421033,統計學系,學士班(日間),3,3
106,1,公立,一般大學,17,國立臺北大學,5421033,統計學系,學士班(進修),2,0
106,1,公立,一般大學,17,國立臺北大學,7141035,電機工程學系,學士班(日間),2,1
106,1,公立,一般大學,17,國立臺北大學,7141036,資訊工程學系,學士班(日間),2,0
106,1,公立,一般大學,17,國立臺北大學,7141037,通訊工程學系,學士班(日間),0,1
106,1,公立,一般大學,17,國立臺北大學,9231041,社會工作學系,學士班(日間),22,30
106,1,公立,一般大學,17,國立臺北大學,9231041,社會工作學系5年制,學士班(進修),0,3
106,1,公立,一般大學,17,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),3,23
106,1,公立,一般大學,18,國立嘉義大學,1111001,教育學系,學士班(日間),0,2
106,1,公立,一般大學,18,國立嘉義大學,1113017,特殊教育學系,學士班(日間),0,1
106,1,公立,一般大學,18,國立嘉義大學,1116021,數位學習設計與管理學系,學士班(日間),2,3
106,1,公立,一般大學,18,國立嘉義大學,1121016,幼兒教育學系,學士班(日間),0,1
106,1,公立,一般大學,18,國立嘉義大學,2322029,中國文學系,學士班(日間),0,1
106,1,公立,一般大學,18,國立嘉義大學,4199045,生物事業管理學系,學士班(日間),0,2
106,1,公立,一般大學,18,國立嘉義大學,5199058,微生物免疫與生物藥學系,學士班(日間),1,0
106,1,公立,一般大學,18,國立嘉義大學,5411062,應用數學系,學士班(日間),0,1
106,1,公立,一般大學,18,國立嘉義大學,7211088,食品科學系,學士班(日間),1,0
106,1,公立,一般大學,18,國立嘉義大學,7312072,景觀學系,學士班(日間),0,1
106,1,公立,一般大學,18,國立嘉義大學,8111074,農藝學系,學士班(日間),1,0
106,1,公立,一般大學,18,國立嘉義大學,8121080,園藝學系,學士班(日間),1,0
106,1,公立,一般大學,18,國立嘉義大學,8121080,園藝學系,學士班(進修),0,1
106,1,公立,一般大學,18,國立嘉義大學,10152113,體育與健康休閒學系,學士班(日間),1,0
106,1,公立,一般大學,19,國立高雄大學,2311002,西洋語文學系,學士班(日間),0,3
106,1,公立,一般大學,19,國立高雄大學,2311003,東亞語文學系,學士班(日間),0,2
106,1,公立,一般大學,19,國立高雄大學,3111006,應用經濟學系,學士班(日間),0,1
106,1,公立,一般大學,19,國立高雄大學,4121011,金融管理學系,學士班(日間),0,4
106,1,公立,一般大學,19,國立高雄大學,4131009,亞太工商管理學系,學士班(日間),0,1
106,1,公立,一般大學,19,國立高雄大學,4212016,財經法律學系,學士班(日間),0,2
106,1,公立,一般大學,19,國立高雄大學,5331023,應用物理學系,學士班(日間),0,1
106,1,公立,一般大學,19,國立高雄大學,7141027,電機工程學系,學士班(日間),0,1
106,1,公立,一般大學,19,國立高雄大學,10141032,運動競技學系,學士班(日間),2,0
106,1,公立,一般大學,19,國立高雄大學,10152033,運動健康與休閒學系,學士班(日間),0,9
106,1,公立,一般大學,20,國立東華大學,1111001,教育與潛能開發學系,學士班(日間),3,14
106,1,公立,一般大學,20,國立東華大學,1113013,特殊教育學系,學士班(日間),0,4
106,1,公立,一般大學,20,國立東華大學,1114015,教育行政與管理學系,學士班(日間),8,15
106,1,公立,一般大學,20,國立東華大學,1121012,幼兒教育學系,學士班(日間),0,5
106,1,公立,一般大學,20,國立東華大學,2151018,音樂學系,學士班(日間),0,1
106,1,公立,一般大學,20,國立東華大學,2191019,藝術與設計學系,學士班(日間),1,2
106,1,公立,一般大學,20,國立東華大學,2191022,藝術創意產業學系,學士班(日間),2,10
106,1,公立,一般大學,20,國立東華大學,2221033,歷史學系,學士班(日間),21,19
106,1,公立,一般大學,20,國立東華大學,2222042,族群關係與文化學系,學士班(日間),5,18
106,1,公立,一般大學,20,國立東華大學,2311029,英美語文學系,學士班(日間),5,13
106,1,公立,一般大學,20,國立東華大學,2321028,民族語言與傳播學系,學士班(日間),1,7
106,1,公立,一般大學,20,國立東華大學,2322025,中國語文學系,學士班(日間),8,18
106,1,公立,一般大學,20,國立東華大學,2323104,華文文學系,學士班(日間),6,10
106,1,公立,一般大學,20,國立東華大學,3111034,經濟學系,學士班(日間),8,10
106,1,公立,一般大學,20,國立東華大學,3131046,諮商與臨床心理學系,學士班(日間),1,9
106,1,公立,一般大學,20,國立東華大學,3141036,社會學系,學士班(日間),18,17
106,1,公立,一般大學,20,國立東華大學,3143051,臺灣文化學系,學士班(日間),5,8
106,1,公立,一般大學,20,國立東華大學,3199040,民族事務與發展學系,學士班(日間),4,5
106,1,公立,一般大學,20,國立東華大學,4111056,會計學系,學士班(日間),5,7
106,1,公立,一般大學,20,國立東華大學,4121061,財務金融學系,學士班(日間),6,12
106,1,公立,一般大學,20,國立東華大學,4131059,企業管理學系,學士班(日間),6,26
106,1,公立,一般大學,20,國立東華大學,4131060,國際企業學系,學士班(日間),3,15
106,1,公立,一般大學,20,國立東華大學,4134054,公共行政學系,學士班(日間),5,9
106,1,公立,一般大學,20,國立東華大學,4191066,管理學院管理科學與財金國際學士學位學程,學士班(日間),0,1
106,1,公立,一般大學,20,國立東華大學,4211067,法律學士學位學程,學士班(日間),0,2
106,1,公立,一般大學,20,國立東華大學,5121069,生命科學系,學士班(日間),0,3
106,1,公立,一般大學,20,國立東華大學,5211094,自然資源與環境學系,學士班(日間),9,6
106,1,公立,一般大學,20,國立東華大學,5311071,化學系,學士班(日間),0,2
106,1,公立,一般大學,20,國立東華大學,5331072,物理學系,學士班(日間),7,3
106,1,公立,一般大學,20,國立東華大學,5411074,應用數學系,學士班(日間),7,5
106,1,公立,一般大學,20,國立東華大學,6131086,資訊工程學系,學士班(日間),4,1
106,1,公立,一般大學,20,國立東華大學,6134081,資訊管理學系,學士班(日間),4,3
106,1,公立,一般大學,20,國立東華大學,7112090,材料科學與工程學系,學士班(日間),3,0
106,1,公立,一般大學,20,國立東華大學,7141083,電機工程學系,學士班(日間),9,1
106,1,公立,一般大學,20,國立東華大學,7141085,光電工程學系,學士班(日間),2,0
106,1,公立,一般大學,20,國立東華大學,9231041,民族社會工作學士學位學程,學士班(日間),6,5
106,1,公立,一般大學,20,國立東華大學,10151091,觀光暨休閒遊憩學系,學士班(日間),2,10
106,1,公立,一般大學,21,國立暨南國際大學,1111001,國際文教與比較教育學系,學士班(日間),1,9
106,1,公立,一般大學,21,國立暨南國際大學,1114010,教育政策與行政學系,學士班(日間),4,9
106,1,公立,一般大學,21,國立暨南國際大學,2221015,歷史學系,學士班(日間),7,3
106,1,公立,一般大學,21,國立暨南國際大學,2311014,外國語文學系,學士班(日間),4,13
106,1,公立,一般大學,21,國立暨南國際大學,2322013,中國語文學系,學士班(日間),1,10
106,1,公立,一般大學,21,國立暨南國際大學,3111016,經濟學系,學士班(日間),1,0
106,1,公立,一般大學,21,國立暨南國際大學,3141017,原鄉發展跨領域學士學位學程原住民族專班,學士班(日間),1,1
106,1,公立,一般大學,21,國立暨南國際大學,3143019,東南亞學系,學士班(日間),1,4
106,1,公立,一般大學,21,國立暨南國際大學,4121025,財務金融學系,學士班(日間),1,1
106,1,公立,一般大學,21,國立暨南國際大學,4134020,公共行政與政策學系,學士班(日間),3,3
106,1,公立,一般大學,21,國立暨南國際大學,9231038,社會政策與社會工作學系,學士班(日間),0,3
106,1,公立,一般大學,21,國立暨南國際大學,10151039,觀光休閒與餐旅管理學系,學士班(日間),0,2
106,1,公立,技專校院,22,國立臺灣科技大學,2122004,設計系,學士班(日間),4,7
106,1,公立,技專校院,22,國立臺灣科技大學,2122005,創意設計學士班,學士班(日間),7,18
106,1,公立,技專校院,22,國立臺灣科技大學,2311003,應用外語系,學士班(日間),0,10
106,1,公立,技專校院,22,國立臺灣科技大學,4131008,企業管理系,學士班(日間),20,44
106,1,公立,技專校院,22,國立臺灣科技大學,4191009,管理學士班,學士班(日間),21,16
106,1,公立,技專校院,22,國立臺灣科技大學,6131016,資訊管理系,學士班(日間),12,8
106,1,公立,技專校院,22,國立臺灣科技大學,6131020,資訊工程系,學士班(日間),9,3
106,1,公立,技專校院,22,國立臺灣科技大學,7111026,化學工程系,學士班(日間),6,0
106,1,公立,技專校院,22,國立臺灣科技大學,7112028,材料科學與工程系,學士班(日間),8,4
106,1,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系,學士班(日間),10,4
106,1,公立,技專校院,22,國立臺灣科技大學,7141018,電子工程系,學士班(日間),4,1
106,1,公立,技專校院,22,國立臺灣科技大學,7141021,電資學士班,學士班(日間),2,0
106,1,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,學士班(日間),15,2
106,1,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),45,45
106,1,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),3,2
106,1,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,學士班(日間),2,1
106,1,公立,技專校院,23,國立雲林科技大學,2112013,數位媒體設計系,學士班(日間),0,1
106,1,公立,技專校院,23,國立雲林科技大學,2192002,文化資產維護系,學士班(日間),0,3
